2.84,88.75,0,0.0024
2.74,85.625,0.011,0.116
2.71,84.6875,0.0217,0.283
2.71,84.6875,0.0261,0.506
2.71,84.6875,0.032,0.869
2.7,84.375,0.0369,1.24
2.7,84.375,0.0403,1.64
2.71,84.6875,0.0421,1.95
2.71,84.6875,0.0438,2.55
2.73,85.3125,0.0469,3.84
2.74,85.625,0.0502,4.9
