0.1,3.11333E-05,1.94,-158
0.5,2.17333E-05,0.61,-123
1,0.0000208,0.335,-121
2,2.06667E-05,0.207,-128
5,2.05333E-05,0.131,-147
10,2.04667E-05,0.124,-149
20,2.02667E-05,0.11,-135
50,1.98667E-05,0.071,-100
100,1.96667E-05,0.044,-70
